id;fecha_ingreso;fecha_modificacion;id_user_modifica;id_user_Asingnado;crado_por;name;parent_id;TipoEmpresa;Empresa;ingreso_anual;fono;address_street;city;estado;postalcode;pais;description;rating;phone_office ;phone_alternat;email1;email2;website;ownership;employees;sic_code;ticker_symbol;shipping_address_street;shipping_address_city;shipping_address_state;shipping_address_postalcode;shipping_address_country;deleted
bf504165-a219-0727-b299-438dfbe18890;30-11-2005 19:19;30-11-2005 19:19;1;kristen_id;1;Cramer-Fike Construction Partners;;Distribution;Construction;;;1102 Ravenwood;W. Linn;OR;29617;USA;;;173-555-4445;;;;www.cramer-fikeconstructionpartners.com;;;;;1102 Ravenwood;W. Linn;OR;29617;USA;0
ed7e2b76-7300-b676-c21c-438dfb5370f0;30-11-2005 19:19;30-11-2005 19:19;1;kristen_id;1;H & Y Adair Electronics, Ltd;;Manufacturing;Electronics;;;7469 Paraiso Ct.;Oregon City;OR;34247;USA;;;116-555-2281;;;;www.hyadairelectronics,ltd.com;;;;;7469 Paraiso Ct.;Oregon City;OR;34247;USA;0
1ee0a704-d3ac-255b-e28a-438dfb6778bf;30-11-2005 19:19;30-11-2005 19:19;1;chris_id;1;Adair-Kolosso Transportation Holdings;;Supply;Transportation;;;2129 Acacia Drive;Royal Oak;BC;53281;Canada;;;255-555-6263;;;;www.adair-kolossotransportationholdings.com;;;;;2129 Acacia Drive;Royal Oak;BC;53281;Canada;0
4f5a2e60-a328-2863-508c-438dfbf96b08;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;O & K Carpenter Transportation Corp;;Manufacturing;Transportation;;;8751 Norse Drive;Milwaukie;OR;24073;USA;;;220-555-2727;;;;www.okcarpentertransportationcorp.com;;;;;8751 Norse Drive;Milwaukie;OR;24073;USA;0
74ea30bd-bfd6-50c7-f602-438dfbb9b15b;30-11-2005 19:19;30-11-2005 19:19;1;beth_id;1;Carpenter-Watkins Construction Partners;;Consulting;Construction;;;3665 Oak Creek Ct.;Concord;CA;92694;USA;;;932-555-8420;;;;www.carpenter-watkinsconstructionpartners.com;;;;;3665 Oak Creek Ct.;Concord;CA;92694;USA;0
9db6a39c-455b-fadf-14fc-438dfbc0db37;30-11-2005 19:19;30-11-2005 19:19;1;sally_id;1;D & D Barrera Transportation, Ltd;;Distribution;Transportation;;;3197 Thornhill Place;Glendale;CA;45222;USA;;;259-555-7170;;;;www.ddbarreratransportation,ltd.com;;;;;3197 Thornhill Place;Glendale;CA;45222;USA;0
c3079592-c5b0-337e-fb81-438dfb1f4d67;30-11-2005 19:19;30-11-2005 19:19;1;kristen_id;1;Barrera-Price Machinery, Inc;;Consulting;Machinery;;;8364 Encinal Place;San Andres;DF;95578;Mexico;;;332-555-6148;;;;www.barrera-pricemachinery,inc.com;;;;;8364 Encinal Place;San Andres;DF;95578;Mexico;0
ec2865f0-7fd3-5787-0dd7-438dfb089a43;30-11-2005 19:19;30-11-2005 19:19;1;beth_id;1;E & M Rosemont Electronics Company;;Supply;Electronics;;;8150 Las Trampas;San Andres;DF;97693;Mexico;;;582-555-3527;;;;www.emrosemontelectronicscompany.com;;;;;8150 Las Trampas;San Andres;DF;97693;Mexico;0
1f0b26f0-8865-637a-d591-438dfb700fb6;30-11-2005 19:19;30-11-2005 19:19;1;matt_id;1;Rosemont-McMenama Engineering, Ltd;;Distribution;Engineering;;;6228 Meadowbrook Dr.;Burnaby;BC;15628;Canada;;;678-555-1134;;;;www.rosemont-mcmenamaengineering,ltd.com;;;;;6228 Meadowbrook Dr.;Burnaby;BC;15628;Canada;0
4e6a1409-2212-5aed-c99a-438dfbc0fb95;30-11-2005 19:19;30-11-2005 19:19;1;matt_id;1;R & Z Lyons Communications, Inc;;Distribution;Communications;;;6268 Breck Court;Merida;Yucatan;82904;Mexico;;;951-555-6141;;;;www.rzlyonscommunications,inc.com;;;;;6268 Breck Court;Merida;Yucatan;82904;Mexico;0
7c317fbb-51fd-244f-8ff5-438dfbda1e29;30-11-2005 19:19;30-11-2005 19:19;1;chris_id;1;Lyons-Sandy Kurtz Machinery Partners;;Supply;Machinery;;;7256 St. Paul Circle;Vancouver;BC;39293;Canada;;;409-555-6034;;;;www.lyons-sandykurtzmachinerypartners.com;;;;;7256 St. Paul Circle;Vancouver;BC;39293;Canada;0
a1c6dd10-a511-f5a4-587a-438dfbdf1f11;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;J & K Santry Communications Corp;;Supply;Communications;;;207 Barquentine Court;Lincoln Acres;CA;72730;USA;;;705-555-9670;;;;www.jksantrycommunicationscorp.com;;;;;207 Barquentine Court;Lincoln Acres;CA;72730;USA;0
c71a05f0-4fb4-6db9-4c75-438dfbe2017c;30-11-2005 19:19;30-11-2005 19:19;1;sally_id;1;Santry-Quigle Construction, Ltd;;Supply;Construction;;;8791 La Cadena;Tlaxiaco;Oaxaca;94279;Mexico;;;186-555-8191;;;;www.santry-quigleconstruction,ltd.com;;;;;8791 La Cadena;Tlaxiaco;Oaxaca;94279;Mexico;0
f042e492-e8d1-80fc-4ec4-438dfbd0ae07;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;W & W Christensen Electronics Associates;;Supply;Electronics;;;1996 Glenhaven Ave South;Tixapan;DF;93879;Mexico;;;982-555-8770;;;;www.wwchristensenelectronicsassociates.com;;;;;1996 Glenhaven Ave South;Tixapan;DF;93879;Mexico;0
2563e2bf-1a07-5db9-d427-438dfbc75f46;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;Christensen-Mercurio Machinery Group;;Manufacturing;Machinery;;;3492 Broadway Street;Richmond;BC;81590;Canada;;;837-555-2837;;;;www.christensen-mercuriomachinerygroup.com;;;;;3492 Broadway Street;Richmond;BC;81590;Canada;0
50f7b948-3a23-e5b5-1e66-438dfb163203;30-11-2005 19:19;30-11-2005 19:19;1;beth_id;1;D & G McGrath Transportation, Inc;;Distribution;Transportation;;;9605 Pheasant Circle;Lake Oswego;OR;47352;USA;;;518-555-7387;;;;www.dgmcgrathtransportation,inc.com;;;;;9605 Pheasant Circle;Lake Oswego;OR;47352;USA;0
76982213-4d75-c8e7-b5ca-438dfb2db90c;30-11-2005 19:19;30-11-2005 19:19;1;matt_id;1;McGrath-Wright Engineering, Ltd;;Supply;Engineering;;;1356 Grove Way;La Mesa;CA;12255;USA;;;283-555-6823;;;;www.mcgrath-wrightengineering,ltd.com;;;;;1356 Grove Way;La Mesa;CA;12255;USA;0
a7309360-0640-95cc-2e64-438dfb01fb7d;30-11-2005 19:19;30-11-2005 19:19;1;jaime_id;1;Z & L Skuce Construction, Ltd;;Supply;Construction;;;7723 Firestone Drive;Chula Vista;CA;32147;USA;;;226-555-4659;;;;www.zlskuceconstruction,ltd.com;;;;;7723 Firestone Drive;Chula Vista;CA;32147;USA;0
e1df2c79-f019-b562-ec1f-438dfb43bacd;30-11-2005 19:19;30-11-2005 19:19;1;will_id;1;Skuce-Coleman Transportation Group;;Manufacturing;Transportation;;;2383 Pepper Drive;Daly City;CA;51181;USA;;;914-555-2723;;;;www.skuce-colemantransportationgroup.com;;;;;2383 Pepper Drive;Daly City;CA;51181;USA;0
1dd34cd8-e05b-bba4-9f20-438dfb753fea;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;V & P Barnes Transportation Corp;;Consulting;Transportation;;;9005 Eagle Ct.;Metchosin;BC;21973;Canada;;;879-555-8187;;;;www.vpbarnestransportationcorp.com;;;;;9005 Eagle Ct.;Metchosin;BC;21973;Canada;0
50d94809-19f5-1791-2a4f-438dfb6fe4b3;30-11-2005 19:19;30-11-2005 19:19;1;will_id;1;Barnes-Camille Telecommunications, Inc;;Consulting;Telecommunications;;;3919 El Pintado Road;Torrance;CA;71696;USA;;;691-555-4880;;;;www.barnes-camilletelecommunications,inc.com;;;;;3919 El Pintado Road;Torrance;CA;71696;USA;0
8c588605-d9c6-92bf-0f2a-438dfbca1c6e;30-11-2005 19:19;30-11-2005 19:19;1;matt_id;1;F & X Allenbach Communications Partners;;Consulting;Communications;;;3451 Meier Road;Haney;BC;43122;Canada;;;918-555-3630;;;;www.fxallenbachcommunicationspartners.com;;;;;3451 Meier Road;Haney;BC;43122;Canada;0
cd68ff34-a6d3-4cea-0c89-438dfb0002b9;30-11-2005 19:19;30-11-2005 19:19;1;sally_id;1;Allenbach-Smith Communications Holdings;;Distribution;Communications;;;1275 West Street;National City;CA;93479;USA;;;991-555-2609;;;;www.allenbach-smithcommunicationsholdings.com;;;;;1275 West Street;National City;CA;93479;USA;0
14fd4f32-ae52-11da-ea20-438dfb1a3b6f;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;S & X Minker Engineering Partners;;Distribution;Engineering;;;1061 Buskrik Avenue;Coronado;CA;95593;USA;;;341-555-8987;;;;www.sxminkerengineeringpartners.com;;;;;1061 Buskrik Avenue;Coronado;CA;95593;USA;0
45680339-ff5e-a956-fa01-438dfb131b0c;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;Minker-Jimenez Transportation, Inc;;Supply;Transportation;;;6482 Colt Ct.;Cliffside;BC;11498;Canada;;;437-555-6594;;;;www.minker-jimeneztransportation,inc.com;;;;;6482 Colt Ct.;Cliffside;BC;11498;Canada;0
789c02cf-28d5-d394-dac6-438dfb023cce;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;H & N Malaby Machinery Corp;;Supply;Machinery;;;9178 Sand Pointe Lane;W. Linn;OR;78774;USA;;;710-555-2601;;;;www.hnmalabymachinerycorp.com;;;;;9178 Sand Pointe Lane;W. Linn;OR;78774;USA;0
a95b68c7-137b-66ca-1967-438dfbbf8f6a;30-11-2005 19:19;30-11-2005 19:19;1;will_id;1;Malaby-Caldwell Machinery Associates;;Supply;Machinery;;;8756 Nottingham Pl.;Spring Valley;CA;61454;USA;;;168-555-2494;;;;www.malaby-caldwellmachineryassociates.com;;;;;8756 Nottingham Pl.;Spring Valley;CA;61454;USA;0
d9601cf0-443a-526d-c1af-438dfb6e61f2;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;G & W Tinder Transportation, Inc;;Distribution;Transportation;;;1707 Summerfield Drive;Westminster;BC;94892;Canada;;;154-555-6705;;;;www.gwtindertransportation,inc.com;;;;;1707 Summerfield Drive;Westminster;BC;94892;Canada;0
282c22f3-be7c-9755-4791-438dfbf88660;30-11-2005 19:19;30-11-2005 19:19;1;matt_id;1;Tinder-Kropff Machinery Corp;;Manufacturing;Machinery;;;2948 Dayton Court;Guadalajara;Jalisco;17442;Mexico;;;296-555-1569;;;;www.tinder-kropffmachinerycorp.com;;;;;2948 Dayton Court;Guadalajara;Jalisco;17442;Mexico;0
5b21281d-97c7-e2c9-e9bc-438dfb5d341e;30-11-2005 19:19;30-11-2005 19:19;1;beth_id;1;V & B Worsham Transportation Holdings;;Supply;Transportation;;;6152 Buckingham Dr.;Sedro Woolley;WA;17042;USA;;;192-555-2147;;;;www.vbworshamtransportationholdings.com;;;;;6152 Buckingham Dr.;Sedro Woolley;WA;17042;USA;0
91dfc12a-3ad7-1830-ec75-438dfbd5a084;30-11-2005 19:19;30-11-2005 19:19;1;beth_id;1;Worsham-Bernal Construction Company;;Consulting;Construction;;;7647 Valencia Place;Lake Oswego;OR;4753;USA;;;596-555-8297;;;;www.worsham-bernalconstructioncompany.com;;;;;7647 Valencia Place;Lake Oswego;OR;4753;USA;0
c1d693f0-0e67-c6e7-1b94-438dfb1fb102;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;C & A Zimmerman Engineering Group;;Supply;Engineering;;;1107 La Corte Bonita;Cliffside;BC;69514;Canada;;;276-555-3847;;;;www.cazimmermanengineeringgroup.com;;;;;1107 La Corte Bonita;Cliffside;BC;69514;Canada;0
f1d85360-594a-7da8-d4d5-438dfb1d0846;30-11-2005 19:19;30-11-2005 19:19;1;kristen_id;1;Zimmerman-Evans Construction, Ltd;;Consulting;Construction;;;5511 Cape Cod Way;Altadena;CA;23387;USA;;;942-555-3283;;;;www.zimmerman-evansconstruction,ltd.com;;;;;5511 Cape Cod Way;Altadena;CA;23387;USA;0
3b4f6477-a81d-c6ed-1cac-438dfb238ccf;30-11-2005 19:19;30-11-2005 19:19;1;chris_id;1;U & S Bowman Transportation, Inc;;Manufacturing;Transportation;;;1880 Birchwood;San Gabriel;CA;28017;USA;;;884-555-1119;;;;www.usbowmantransportation,inc.com;;;;;1880 Birchwood;San Gabriel;CA;28017;USA;0
6e233c2a-56ac-7b5b-7651-438dfb8fcb9e;30-11-2005 19:19;30-11-2005 19:19;1;will_id;1;Bowman-Coleman Construction Group;;Distribution;Construction;;;3883 Kirkwood Dr;Novato;CA;47051;USA;;;673-555-8183;;;;www.bowman-colemanconstructiongroup.com;;;;;3883 Kirkwood Dr;Novato;CA;47051;USA;0
ac75ac3d-99ba-4688-6ab1-438dfbcae3c6;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;N & W Chrisulis Transportation Corp;;Distribution;Transportation;;;3162 Asilomaar Dr;San Diego;CA;17843;USA;;;638-555-4647;;;;www.nwchrisulistransportationcorp.com;;;;;3162 Asilomaar Dr;San Diego;CA;17843;USA;0
f154f522-1cdd-fdd4-ef3d-438dfb9d46f1;30-11-2005 19:19;30-11-2005 19:19;1;matt_id;1;Chrisulis-Whitcomb Engineering Partners;;Supply;Engineering;;;8075 Shangri-la Rd.;Ladner;BC;30396;Canada;;;449-555-1340;;;;www.chrisulis-whitcombengineeringpartners.com;;;;;8075 Shangri-la Rd.;Ladner;BC;30396;Canada;0
3bc87d3b-43cb-efdf-efd1-438dfbcb8a22;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;O & D Turcios Communications Associates;;Distribution;Communications;;;4951 G Street;Hidalgo;Zacatecas;65284;Mexico;;;676-555-9090;;;;www.odturcioscommunicationsassociates.com;;;;;4951 G Street;Hidalgo;Zacatecas;65284;Mexico;0
6ee7d92a-216a-95bc-3cbb-438dfb280b1c;30-11-2005 19:19;30-11-2005 19:19;1;sally_id;1;Turcios-Confetti Transportation Company;;Consulting;Transportation;;;2775 Robinson Ave.;Long Beach;CA;89348;USA;;;750-555-8069;;;;www.turcios-confettitransportationcompany.com;;;;;2775 Robinson Ave.;Long Beach;CA;89348;USA;0
a63a0010-23ef-efac-92d7-438dfb61e338;30-11-2005 19:19;30-11-2005 19:19;1;sally_id;1;M & Y Takemura Communications, Ltd;;Supply;Communications;;;2561 Palm St.;Albany;OR;91463;USA;;;290-555-7190;;;;www.mytakemuracommunications,ltd.com;;;;;2561 Palm St.;Albany;OR;91463;USA;0
dd602b0b-cf10-4d7b-a6dc-438dfb4b4355;30-11-2005 19:19;30-11-2005 19:19;1;beth_id;1;Takemura-Campbell Communications Associates;;Consulting;Communications;;;639 La Corte Bonita;Torrance;CA;89834;USA;;;386-555-4797;;;;www.takemura-campbellcommunicationsassociates.com;;;;;639 La Corte Bonita;Torrance;CA;89834;USA;0
2129c10e-0acb-645f-11b5-438dfb42e470;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;B & D Smith Machinery Partners;;Consulting;Machinery;;;679 Minert Rd.;Ballard;WA;20735;USA;;;659-555-9804;;;;www.bdsmithmachinerypartners.com;;;;;679 Minert Rd.;Ballard;WA;20735;USA;0
54f75fe1-4a08-d273-3e6c-438dfbebf9b1;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;Smith-Vuong Construction Partners;;Manufacturing;Construction;;;1666 Edward Avenue;Bellingham;WA;34155;USA;;;117-555-9697;;;;www.smith-vuongconstructionpartners.com;;;;;1666 Edward Avenue;Bellingham;WA;34155;USA;0
8c9213bf-2128-c0bb-fd39-438dfb6b788b;30-11-2005 19:19;30-11-2005 19:19;1;kristen_id;1;H & E Abbott Machinery Group;;Supply;Machinery;;;1961 Marfargoa Drive;Edmonds;WA;10561;USA;;;652-555-7990;;;;www.heabbottmachinerygroup.com;;;;;1961 Marfargoa Drive;Edmonds;WA;10561;USA;0
c41cc4a0-ff49-fd83-b6d0-438dfbeffe1c;30-11-2005 19:19;30-11-2005 19:19;1;beth_id;1;Abbott-Liff Electronics Holdings;;Supply;Electronics;;;3202 Jalisco;Cliffside;BC;58402;Canada;;;133-555-6511;;;;www.abbott-liffelectronicsholdings.com;;;;;3202 Jalisco;Cliffside;BC;58402;Canada;0
f6870d09-d6c5-0cde-9d5c-438dfb898ff7;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;X & M Steinberg Construction Corp;;Manufacturing;Construction;;;6406 Marlesta Rd.;Lebanon;OR;31710;USA;;;690-555-3433;;;;www.xmsteinbergconstructioncorp.com;;;;;6406 Marlesta Rd.;Lebanon;OR;31710;USA;0
51850727-7a19-5744-1bc2-438dfbc55957;30-11-2005 19:19;30-11-2005 19:19;1;sally_id;1;Steinberg-Megel Telecommunications, Ltd;;Consulting;Telecommunications;;;7901 Moccasin Ct.;Bellflower;CA;45713;USA;;;194-555-9583;;;;www.steinberg-megeltelecommunications,ltd.com;;;;;7901 Moccasin Ct.;Bellflower;CA;45713;USA;0
89f05f1d-00d1-f9ad-ed10-438dfbfa7346;30-11-2005 19:19;30-11-2005 19:19;1;chris_id;1;I & M Styles Transportation, Ltd;;Supply;Transportation;;;4016 Boyd;Spring Valley;CA;84181;USA;;;113-555-8790;;;;www.imstylestransportation,ltd.com;;;;;4016 Boyd;Spring Valley;CA;84181;USA;0
c2ca1db8-72b2-aab3-1671-438dfb5b7b18;30-11-2005 19:19;30-11-2005 19:19;1;will_id;1;Styles-Head Electronics Corp;;Manufacturing;Electronics;;;5765 Mellowood St.;Novato;CA;38054;USA;;;540-555-4568;;;;www.styles-headelectronicscorp.com;;;;;5765 Mellowood St.;Novato;CA;38054;USA;0
f2d60744-2eaf-0fad-53fc-438dfb112702;30-11-2005 19:19;30-11-2005 19:19;1;kristen_id;1;H & Y Story Engineering, Inc;;Distribution;Engineering;;;2134 Royal Links Ct;San Carlos;CA;68977;USA;;;482-555-2404;;;;www.hystoryengineering,inc.com;;;;;2134 Royal Links Ct;San Carlos;CA;68977;USA;0
376bf639-52df-9ade-ba53-438dfba662ea;30-11-2005 19:19;30-11-2005 19:19;1;jaime_id;1;Story-Boone Telecommunications, Ltd;;Consulting;Telecommunications;;;6793 Bonifacio St.;Woodland Hills;CA;88011;USA;;;271-555-9468;;;;www.story-boonetelecommunications,ltd.com;;;;;6793 Bonifacio St.;Woodland Hills;CA;88011;USA;0
7ad7b724-722c-afde-9e26-438dfb765b79;30-11-2005 19:19;30-11-2005 19:19;1;sally_id;1;D & A Mccoy Machinery Group;;Manufacturing;Machinery;;;3416 Ravenwood Drive;Camacho;Zacatecas;58803;Mexico;;;587-555-2850;;;;www.damccoymachinerygroup.com;;;;;3416 Ravenwood Drive;Camacho;Zacatecas;58803;Mexico;0
ab3f11d0-c24f-2a9c-84d1-438dfb1185e4;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;Mccoy-Tuck Construction Associates;;Consulting;Construction;;;8329 La Vuelta;Arcadia;CA;43999;USA;;;638-555-3200;;;;www.mccoy-tuckconstructionassociates.com;;;;;8329 La Vuelta;Arcadia;CA;43999;USA;0
db69fc79-b660-0433-6cd8-438dfb76b979;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;D & Z Sincich Electronics, Ltd;;Consulting;Electronics;;;7861 Yosemite Dr.;Downey;CA;79952;USA;;;626-555-7293;;;;www.dzsincichelectronics,ltd.com;;;;;7861 Yosemite Dr.;Downey;CA;79952;USA;0
1fde64a0-ec9f-2527-1ea6-438dfb8a5d08;30-11-2005 19:19;30-11-2005 19:19;1;kristen_id;1;Sincich-Jameson Engineering Corp;;Consulting;Engineering;;;3029 Heather Leaf Ln.;Los Angeles;CA;31309;USA;;;699-555-6272;;;;www.sincich-jamesonengineeringcorp.com;;;;;3029 Heather Leaf Ln.;Los Angeles;CA;31309;USA;0
6c7b6081-0197-c017-49df-438dfb374396;30-11-2005 19:19;30-11-2005 19:19;1;will_id;1;Q & Q Sanchez Telecommunications Associates;;Supply;Telecommunications;;;2815 La Vuelta;Everett;WA;33424;USA;;;949-555-3650;;;;www.qqsancheztelecommunicationsassociates.com;;;;;2815 La Vuelta;Everett;WA;33424;USA;0
9d57fdf9-bb75-7a8e-43a4-438dfb49fa3f;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;Sanchez-Parks Engineering Company;;Manufacturing;Engineering;;;5581 Stanford Street;N. Vancouver;BC;49943;Canada;;;145-555-1257;;;;www.sanchez-parksengineeringcompany.com;;;;;5581 Stanford Street;N. Vancouver;BC;49943;Canada;0
dadf62da-b669-bdae-9db7-438dfbf0a9cf;30-11-2005 19:19;30-11-2005 19:19;1;matt_id;1;Y & R Vij Machinery, Inc;;Manufacturing;Machinery;;;8277 Pinole Valley Rd.;Daly City;CA;18219;USA;;;657-555-9922;;;;www.yrvijmachinery,inc.com;;;;;8277 Pinole Valley Rd.;Daly City;CA;18219;USA;0
1f8456e5-21d4-6023-8d8b-438dfb7d19c8;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;Vij-Zugschwert Engineering, Inc;;Manufacturing;Engineering;;;6608 Calle Verde Dr.;Walla Walla;WA;98284;USA;;;776-555-6157;;;;www.vij-zugschwertengineering,inc.com;;;;;6608 Calle Verde Dr.;Walla Walla;WA;98284;USA;0
525a01b5-ce2d-6203-5892-438dfb7d2dcd;30-11-2005 19:19;30-11-2005 19:19;1;kristen_id;1;E & F Adams Machinery, Ltd;;Consulting;Machinery;;;9558 Orchard View Ave.;Imperial Beach;CA;32723;USA;;;411-555-4450;;;;www.efadamsmachinery,ltd.com;;;;;9558 Orchard View Ave.;Imperial Beach;CA;32723;USA;0
8d1a8e12-42ae-5f8b-99ed-438dfbfefb98;30-11-2005 19:19;30-11-2005 19:19;1;chris_id;1;Adams-Steen Transportation Holdings;;Distribution;Transportation;;;8144 Ryan Court;Richmond;CA;54272;USA;;;791-555-2972;;;;www.adams-steentransportationholdings.com;;;;;8144 Ryan Court;Richmond;CA;54272;USA;0
be84eeb2-3179-bc9f-19bb-438dfba25b6b;30-11-2005 19:19;30-11-2005 19:19;1;will_id;1;N & O Baker Electronics, Inc;;Supply;Electronics;;;1349 Palm Ave.;Los Angeles;CA;53872;USA;;;449-555-8893;;;;www.nobakerelectronics,inc.com;;;;;1349 Palm Ave.;Los Angeles;CA;53872;USA;0
efbc0b52-f58c-a29d-5701-438dfb69e717;30-11-2005 19:19;30-11-2005 19:19;1;kristen_id;1;Baker-Pearl Machinery Group;;Distribution;Machinery;;;2844 Plymouth Drive;Newton;BC;41583;Canada;;;853-555-6043;;;;www.baker-pearlmachinerygroup.com;;;;;2844 Plymouth Drive;Newton;BC;41583;Canada;0
491bb8cb-9fa3-e979-3d0e-438dfb23148f;30-11-2005 19:19;30-11-2005 19:19;1;beth_id;1;U & W Roundtree Construction Corp;;Supply;Construction;;;8958 Las Palmas;Merida;Yucatan;73444;Mexico;;;772-555-5250;;;;www.uwroundtreeconstructioncorp.com;;;;;8958 Las Palmas;Merida;Yucatan;73444;Mexico;0
98e876e2-cf6d-9fcc-6d59-438dfb12781a;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;Roundtree-Bollin Electronics Company;;Consulting;Electronics;;;708 Bonifacio;Ladner;BC;60216;Canada;;;426-555-2426;;;;www.roundtree-bollinelectronicscompany.com;;;;;708 Bonifacio;Ladner;BC;60216;Canada;0
c9f9a26d-7f8a-ada3-5257-438dfbcd245e;30-11-2005 19:19;30-11-2005 19:19;1;chris_id;1;M & K Hopkins Telecommunications, Ltd;;Supply;Telecommunications;;;7076 Terry Lynn Lane;Port Hammond;BC;64846;Canada;;;368-555-9262;;;;www.mkhopkinstelecommunications,ltd.com;;;;;7076 Terry Lynn Lane;Port Hammond;BC;64846;Canada;0
5e3b05ab-1491-e073-63e8-438dfb5de624;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;Hopkins-Vicknair Machinery, Ltd;;Consulting;Machinery;;;1736 Windsor Drive;Coronado;CA;83880;USA;;;156-555-7326;;;;www.hopkins-vicknairmachinery,ltd.com;;;;;1736 Windsor Drive;Coronado;CA;83880;USA;0
4969f1d8-0c9d-788f-62f6-438dfb89a07c;30-11-2005 19:19;30-11-2005 19:19;1;beth_id;1;L & E McPhearson Communications Partners;;Distribution;Communications;;;8358 St. Helena Drive;Marysville;WA;80965;USA;;;122-555-3790;;;;www.lemcphearsoncommunicationspartners.com;;;;;8358 St. Helena Drive;Marysville;WA;80965;USA;0
85d65ddd-8632-09d9-f47f-438dfb6f4e9c;30-11-2005 19:19;30-11-2005 19:19;1;sally_id;1;McPhearson-Albright Construction Holdings;;Consulting;Construction;;;5927 Mt. Hood Circle;Fremont;CA;66160;USA;;;172-555-4141;;;;www.mcphearson-albrightconstructionholdings.com;;;;;5927 Mt. Hood Circle;Fremont;CA;66160;USA;0
c031e40c-7c5d-6e0b-1185-438dfb943437;30-11-2005 19:19;30-11-2005 19:19;1;kristen_id;1;W & N Thomas Telecommunications Partners;;Consulting;Telecommunications;;;2804 Boxer Blvd.;Albany;OR;31145;USA;;;160-555-8233;;;;www.wnthomastelecommunicationspartners.com;;;;;2804 Boxer Blvd.;Albany;OR;31145;USA;0
fd9f0714-4cc5-16de-882f-438dfbb90a2d;30-11-2005 19:19;30-11-2005 19:19;1;sally_id;1;Thomas-Perko Transportation Holdings;;Consulting;Transportation;;;628 Marina Lakes Drive;Langley;BC;53471;Canada;;;233-555-7212;;;;www.thomas-perkotransportationholdings.com;;;;;628 Marina Lakes Drive;Langley;BC;53471;Canada;0
58469e50-1f41-538f-1887-438dfbf47114;30-11-2005 19:19;30-11-2005 19:19;1;beth_id;1;V & A McCarty Transportation Corp;;Consulting;Transportation;;;414 Joseph Ave;Langley;BC;55586;Canada;;;483-555-4590;;;;www.vamccartytransportationcorp.com;;;;;414 Joseph Ave;Langley;BC;55586;Canada;0
88a915af-39ff-75b6-8493-438dfb8c230c;30-11-2005 19:19;30-11-2005 19:19;1;max_id;1;McCarty-Bent Communications Corp;;Consulting;Communications;;;8490 Longbrood Way;Sedro Woolley;WA;45813;USA;;;579-555-2198;;;;www.mccarty-bentcommunicationscorp.com;;;;;8490 Longbrood Way;Sedro Woolley;WA;45813;USA;0
cd6049bd-74fc-b5d1-5eb3-438dfbd81e96;30-11-2005 19:19;30-11-2005 19:19;1;sally_id;1;T & A Chambers Electronics, Inc;;Manufacturing;Electronics;;;8531 Bayter Court;Burlingame;CA;14089;USA;;;191-555-1862;;;;www.tachamberselectronics,inc.com;;;;;8531 Bayter Court;Burlingame;CA;14089;USA;0
1e347806-aeec-67b7-cab2-438dfb351dff;30-11-2005 19:19;30-11-2005 19:19;1;matt_id;1;Chambers-Bellifa Construction Associates;;Manufacturing;Construction;;;6863 Shakespeare Dr;Sooke;BC;87695;Canada;;;310-555-7098;;;;www.chambers-bellifaconstructionassociates.com;;;;;6863 Shakespeare Dr;Sooke;BC;87695;Canada;0
4e66e474-6dde-7f87-b0d7-438dfb216074;30-11-2005 19:19;30-11-2005 19:19;1;chris_id;1;D & D Johnson Electronics Holdings;;Supply;Electronics;;;9813 Morgan Terr. Rd;San Andres;DF;22133;Mexico;;;845-555-5391;;;;www.ddjohnsonelectronicsholdings.com;;;;;9813 Morgan Terr. Rd;San Andres;DF;22133;Mexico;0
9626413b-867f-30ae-432f-438dfbf756c4;30-11-2005 19:19;30-11-2005 19:19;1;sarah_id;1;Johnson-Vrins Machinery, Inc;;Distribution;Machinery;;;1055 Horseshoe Road;Pomona;CA;43683;USA;;;677-555-9829;;;;www.johnson-vrinsmachinery,inc.com;;;;;1055 Horseshoe Road;Pomona;CA;43683;USA;0
